date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-10-17,80.1278,80.7019,79.5338,80.6821,12247748,12247748,0.29699,0.369,80.3439,"Oct 17, 18",-0.01643059421015986
2018-10-18,80.3852,81.6424,80.3852,81.0286,17448566,17448566,0.346487,0.429,81.0816,"Oct 18, 18",-0.012206524694044495
2018-10-19,80.8405,81.6361,80.692,81.1474,12098692,12098692,0.118796,0.147,81.2051,"Oct 19, 18",-0.010758272288519104
2018-10-22,81.1771,81.3553,79.8308,80.3357,9474105,9474105,-0.811771,-1,80.3407,"Oct 22, 18",-0.02065344465859394
2018-10-23,79.2566,79.6526,77.9251,79.0388,15465125,15465125,-1.2969,-1.614,78.7407,"Oct 23, 18",-0.03646353341891192
2018-10-24,79.3259,79.4546,76.7718,76.8411,16085735,16085735,-2.1977,-2.781,77.8021,"Oct 24, 18",-0.06325498385344856
2018-10-25,77.7024,78.2567,76.9599,77.5242,12315457,12315457,0.683076,0.889,77.545,"Oct 25, 18",-0.054927532521678125
2018-10-26,77.0886,77.6232,76.1877,76.752,18160517,18160517,-0.772173,-0.996,76.7943,"Oct 26, 18",-0.06434117315759257
2018-10-29,77.2866,77.643,75.4551,76.2768,15707035,15707035,-0.475183,-0.619,76.5894,"Oct 29, 18",-0.07013418277969379
2018-10-30,76.8411,78.2369,76.6431,77.9894,17758234,17758234,1.7126,2.245,77.5793,"Oct 30, 18",-0.049256429667718656
2018-10-31,78.5438,79.5438,78.1082,78.8804,16629070,16629070,0.890968,1.142,79.0244,"Oct 31, 18",-0.038394536626278994
2018-11-01,79.0289,79.9397,78.5042,79.8605,14159250,14159250,0.980066,1.242,79.2717,"Nov 1, 18",-0.026446454280695163
2018-11-02,80.9395,81.6226,79.4249,81.1276,19350357,19350357,1.2672,1.587,80.7412,"Nov 2, 18",-0.01099964768944003
2018-11-05,81.6721,82.0384,80.6227,80.8207,15814958,15814958,-0.306889,-0.378,81.0142,"Nov 5, 18",-0.014740966403713715
2018-11-06,80.9197,81.2761,80.5337,81.1672,9063313,9063313,0.346487,0.429,80.9806,"Nov 6, 18",-0.010516896887598349
2018-11-07,81.385,82.3057,80.8404,82.1968,12699787,12699787,1.0296,1.268,81.7102,"Nov 7, 18",0.0020346239602876304
2018-11-08,82.2958,82.9046,80.7168,80.89,16865480,16865480,-1.3068,-1.59,81.5569,"Nov 8, 18",-0.013896152500490642
2018-11-09,80.26,81.4,79.695,80.87,15070124,15070124,-0.02004,-0.025,80.6254,"Nov 9, 18",-0.014139966036774315
2018-11-12,81.66,81.73,79.73,79.83,11906573,11906573,-1.04,-1.286,80.3655,"Nov 12, 18",-0.026818269923527878
2018-11-13,79.8,79.85,77.64,78,15530229,15530229,-1.83,-2.292,78.591,"Nov 13, 18",-0.049127208493488325
2018-11-14,78.86,79.09,76.75,77.39,18552107,18552107,-0.61,-0.782,77.6134,"Nov 14, 18",-0.05656352135014181
2018-11-15,76.67,78.19,75.91,78.19,18976021,18976021,0.8,1.034,77.4054,"Nov 15, 18",-0.046810979898793
2018-11-16,78.37,79.19,78.1,78.96,13704889,13704889,0.77,0.985,78.7352,"Nov 16, 18",-0.037424158751869795
2018-11-19,78.46,79.36,78.43,79.22,9430819,9430819,0.26,0.329,78.9426,"Nov 19, 18",-0.03425458278018136
2018-11-20,78.42,78.9,76.37,76.97,15533723,15533723,-2.25,-2.84,77.3064,"Nov 20, 18",-0.06168360561209997
2018-11-21,77.43,78.38,77.26,77.56,9685726,9685726,0.59,0.767,77.8021,"Nov 21, 18",-0.05449110629173016
2018-11-23,76.05,76.2,74.7,75.49,10875425,10875425,-2.07,-2.669,75.2843,"Nov 23, 18",-0.07972580729709537
2018-11-26,76.24,77.32,76.12,76.98,13741093,13741093,1.49,1.974,76.8152,"Nov 26, 18",-0.06156169884395805
2018-11-27,76.57,77.45,76.4,77.05,10344600,10344600,0.07,0.091,76.9873,"Nov 27, 18",-0.060708351466965106
2018-11-28,77.04,78.45,76.84,78.45,11482133,11482133,1.4,1.817,77.9161,"Nov 28, 18",-0.04364140392710457
2018-11-29,78.22,79.53,78.195,79.06,10255232,10255232,0.61,0.778,78.895,"Nov 29, 18",-0.036205091070451084
2018-11-30,78.45,79.6,78.32,79.5,14040141,14040141,0.44,0.557,79.2459,"Nov 30, 18",-0.030841193272209255
2018-12-03,80.24,81.46,80.14,81.22,19414847,19414847,1.72,2.164,80.9659,"Dec 3, 18",-0.009873229151809267
2018-12-04,81.38,81.95,79.35,79.43,18540692,18540692,-1.79,-2.204,80.3728,"Dec 4, 18",-0.03169454064920219
2018-12-06,78,78.44,76.92,78.39,23218054,23218054,-1.04,-1.309,77.7411,"Dec 6, 18",-0.04437284453595576
2018-12-07,79.39,80.36,77.335,77.64,16224694,16224694,-0.75,-0.957,78.3318,"Dec 7, 18",-0.053515852146595294
2018-12-10,77.86,77.86,74.797,76.54,17946162,17946162,-1.1,-1.417,76.0293,"Dec 10, 18",-0.06692559664219988
2018-12-11,77.7,77.8,75.68,76.68,15742418,15742418,0.14,0.183,76.5956,"Dec 11, 18",-0.06521890188821382
2018-12-12,78.04,78.2,76.015,76.02,14559839,14559839,-0.66,-0.861,76.7366,"Dec 12, 18",-0.07326474858557674
2018-12-13,76.03,77.22,75.95,76.98,13749746,13749746,0.96,1.263,76.7643,Dec 13,-0.06156169884395805
2018-12-14,76.72,76.87,75.09,75.58,12669300,12669300,-1.4,-1.819,75.7098,Dec 14,-0.07862864638381858
2018-12-17,75.26,75.6,73.48,74.04,15464117,15464117,-1.54,-2.038,74.4289,Dec 17,-0.097402288677665
2018-12-18,73.63,73.86,71.62,72,18681179,18681179,-2.04,-2.755,72.5842,Dec 18,-0.12227126937860461
2018-12-19,72.45,73.27,70.2953,70.78,21679608,21679608,-1.22,-1.694,71.628,Dec 19,-0.13714389509191158
2018-12-20,70.09,70.66,68.05,68.63,28723650,28723650,-2.15,-3.038,69.0898,Dec 20,-0.16335385024241164
2018-12-21,68.14,70.37,67.67,68.12,47287319,47287319,-0.51,-0.743,68.507,Dec 21,-0.16957109541764642
2018-12-24,66.87,67.53,65.44,65.51,14262825,14262825,-2.61,-3.831,66.1347,Dec 24,-0.201388761902672
2018-12-26,66.18,68.655,64.65,68.64,24887738,24887738,3.13,4.778,66.8428,Dec 26,-0.16323194347426973
2018-12-27,67.74,68.94,66.08,68.94,22077044,22077044,0.3,0.437,67.5442,Dec 27,-0.15957474043001393
2018-12-28,69.18,69.58,67.82,68.17,19710603,19710603,-0.77,-1.117,68.4,Dec 28,-0.16896156157693715
2018-12-31,68.32,69.1453,67.66,68.19,15807007,15807007,0.02,0.029,68.1219,Dec 31,-0.16871774804065348
2019-01-02,67.35,69.87,67.255,69.69,16727246,16727246,1.5,2.2,69.1361,Jan 2,-0.15043173281937441
2019-01-03,70,70.25,68.355,68.62,13866115,13866115,-1.07,-1.535,68.9469,Jan 3,-0.1634757570105534
2019-01-04,69.64,71.27,69.36,71.15,16043642,16043642,2.53,3.687,70.6957,Jan 4,-0.13263334467066268
2019-01-07,71.25,72.1,70.74,71.52,10844159,10844159,0.37,0.52,71.5882,Jan 7,-0.12812279424941395
2019-01-08,72.54,72.59,71.94,72.04,11438966,11438966,0.52,0.727,72.23,Jan 8,-0.1217836423060371
2019-01-09,72.6,72.6,71.645,72.42,13473519,13473519,0.38,0.527,72.2107,Jan 9,-0.11715118511664645
2019-01-10,72.07,72.08,71.12,72.05,13151117,13151117,-0.37,-0.511,71.7397,Jan 10,-0.12166173553789535
2019-01-11,71.85,71.89,71.07,71.72,9790134,9790134,-0.33,-0.458,71.5606,Jan 11,-0.1256846588865767
